,GTR,PR1,PR2,PR3,x,y
1074,0.67877,0.01177,0.24137,0.43958,6.1471790678659035,1.3714899999999999
1075,0.68,0.01172,0.23923,0.4417,6.152902698282911,1.3726500000000001
1076,0.68124,0.01166,0.23711,0.44381,6.158626328699918,1.3738199999999998
1077,0.68248,0.0116,0.23501,0.44592,6.164349959116925,1.3750100000000003
1078,0.68372,0.01155,0.23293,0.44802,6.170073589533932,1.3762200000000002
1079,0.68497,0.01149,0.23086,0.45012,6.17579721995094,1.3774399999999998
1080,0.68621,0.01144,0.22882,0.45221,6.1815208503679475,1.3786800000000001
1081,0.68746,0.01138,0.22679,0.4543,6.187244480784955,1.3799299999999999
1082,0.68871,0.01133,0.22478,0.45638,6.192968111201962,1.3812000000000004
1083,0.68997,0.01127,0.22279,0.45846,6.198691741618969,1.38249
1084,0.69122,0.01122,0.22082,0.46053,6.204415372035977,1.38379
1085,0.69248,0.01116,0.21887,0.4626,6.210139002452984,1.38511
1086,0.69374,0.01111,0.21693,0.46465,6.2158626328699915,1.38643
1087,0.695,0.01106,0.21501,0.4667,6.221586263286999,1.38777
1088,0.69626,0.01101,0.21311,0.46874,6.227309893704006,1.3891200000000001
1089,0.69753,0.01095,0.21123,0.47078,6.233033524121014,1.3904899999999998
1090,0.6988,0.0109,0.20937,0.4728,6.238757154538021,1.3918700000000002
1091,0.70007,0.01085,0.20753,0.47481,6.244480784955028,1.39326
1092,0.70134,0.0108,0.2057,0.47682,6.2502044153720355,1.39466
1093,0.70262,0.01075,0.20389,0.47881,6.255928045789043,1.3960700000000001
1094,0.70389,0.0107,0.2021,0.48079,6.261651676206051,1.39748
1095,0.70517,0.01065,0.20032,0.48276,6.267375306623058,1.3988999999999998
1096,0.70646,0.0106,0.19857,0.48472,6.273098937040065,1.40035
1097,0.70774,0.01055,0.19683,0.48667,6.278822567457072,1.40179
1098,0.70903,0.0105,0.19511,0.4886,6.2845461978740795,1.40324
1099,0.71032,0.01045,0.1934,0.49052,6.290269828291088,1.40469
1100,0.71161,0.0104,0.19171,0.49243,6.295993458708095,1.4061499999999998
1101,0.7129,0.01036,0.19004,0.49432,6.301717089125102,1.40762
1102,0.7142,0.01031,0.18839,0.4962,6.307440719542109,1.4091
1103,0.71549,0.01026,0.18675,0.49806,6.313164349959116,1.41056
1104,0.71679,0.01021,0.18513,0.49991,6.318887980376124,1.4120400000000002
1105,0.7181,0.01017,0.18353,0.50174,6.324611610793132,1.41354
1106,0.7194,0.01012,0.18194,0.50355,6.330335241210139,1.4150099999999999
1107,0.72071,0.01008,0.18037,0.50535,6.336058871627146,1.41651
1108,0.72202,0.01003,0.17881,0.50712,6.341782502044153,1.4179800000000002
1109,0.72333,0.00998,0.17727,0.50888,6.347506132461161,1.41946
1110,0.72465,0.00994,0.17575,0.51062,6.353229762878168,1.4209600000000002
1111,0.72596,0.00989,0.17424,0.51234,6.358953393295176,1.4224299999999999
1112,0.72728,0.00985,0.17275,0.51404,6.364677023712183,1.42392
1113,0.72861,0.00981,0.17127,0.51572,6.37040065412919,1.4254099999999998
1114,0.72993,0.00976,0.16981,0.51738,6.376124284546197,1.42688
1115,0.73126,0.00972,0.16836,0.51902,6.381847914963205,1.42836
1116,0.73258,0.00967,0.16693,0.52064,6.387571545380212,1.4298199999999999
1117,0.73392,0.00963,0.16551,0.52223,6.39329517579722,1.4312899999999997
1118,0.73525,0.00959,0.16411,0.5238,6.399018806214227,1.43275
1119,0.73659,0.00955,0.16272,0.52534,6.404742436631234,1.4342000000000004
1120,0.73793,0.0095,0.16135,0.52687,6.410466067048242,1.4356499999999999
1121,0.73927,0.00946,0.15999,0.52836,6.416189697465249,1.43708
1122,0.74061,0.00942,0.15864,0.52984,6.421913327882256,1.43851
1123,0.74196,0.00938,0.15731,0.53128,6.427636958299264,1.43993
1124,0.74331,0.00934,0.156,0.5327,6.433360588716271,1.44135
1125,0.74466,0.0093,0.15469,0.5341,6.439084219133279,1.44275
1126,0.74601,0.00926,0.1534,0.53546,6.444807849550286,1.4441300000000001
1127,0.74737,0.00922,0.15213,0.5368,6.450531479967293,1.4455200000000001
1128,0.74872,0.00918,0.15087,0.53812,6.4562551103843,1.4468900000000002
1129,0.75009,0.00914,0.14962,0.5394,6.461978740801308,1.44825
1130,0.75145,0.0091,0.14838,0.54065,6.467702371218316,1.4495799999999999
1131,0.75282,0.00906,0.14716,0.54188,6.473426001635323,1.4509200000000002
1132,0.75418,0.00902,0.14594,0.54307,6.47914963205233,1.45221
1133,0.75556,0.00898,0.14475,0.54424,6.484873262469337,1.45353
1134,0.75693,0.00894,0.14356,0.54537,6.4905968928863444,1.4547999999999999
1135,0.75831,0.0089,0.14239,0.54648,6.4963205233033525,1.45608
1136,0.75968,0.00886,0.14123,0.54755,6.50204415372036,1.4573200000000002
1137,0.76107,0.00883,0.14008,0.54859,6.507767784137367,1.45857
1138,0.76245,0.00879,0.13894,0.5496,6.513491414554374,1.4597799999999999
1139,0.76384,0.00875,0.13782,0.55057,6.519215044971381,1.46098
1140,0.76523,0.00871,0.1367,0.55152,6.524938675388389,1.4621600000000001
1141,0.76662,0.00868,0.1356,0.55243,6.5306623058053965,1.4633299999999998
1142,0.76801,0.00864,0.13451,0.5533,6.536385936222404,1.4644599999999999
1143,0.76941,0.0086,0.13343,0.55414,6.542109566639411,1.46558
1144,0.77081,0.00857,0.13236,0.55495,6.547833197056418,1.46669
1145,0.77221,0.00853,0.13131,0.55572,6.553556827473426,1.4677699999999998
1146,0.77362,0.00849,0.13026,0.55646,6.559280457890433,1.4688299999999999
1147,0.77502,0.00846,0.12923,0.55717,6.5650040883074405,1.46988
1148,0.77643,0.00842,0.1282,0.55783,6.570727718724448,1.4708799999999997
1149,0.77785,0.00839,0.12719,0.55846,6.576451349141455,1.4718900000000001
1150,0.77926,0.00835,0.12619,0.55906,6.582174979558462,1.47286
1151,0.78068,0.00832,0.12519,0.55962,6.58789860997547,1.47381
1152,0.7821,0.00828,0.12421,0.56014,6.593622240392477,1.47473
1153,0.78353,0.00825,0.12324,0.56063,6.5993458708094845,1.4756499999999997
1154,0.78495,0.00822,0.12228,0.56108,6.605069501226492,1.4765300000000001
1155,0.78638,0.00818,0.12132,0.56149,6.610793131643499,1.47737
1156,0.78781,0.00815,0.12038,0.56187,6.616516762060507,1.47821
1157,0.78925,0.00812,0.11945,0.5622,6.622240392477514,1.47902
1158,0.79068,0.00808,0.11853,0.5625,6.627964022894521,1.47979
1159,0.79212,0.00805,0.11761,0.56277,6.6336876533115285,1.48055
1160,0.79357,0.00802,0.11671,0.56299,6.639411283728536,1.48129
1161,0.79501,0.00798,0.11581,0.56318,6.645134914145544,1.4819799999999999
1162,0.79646,0.00795,0.11493,0.56333,6.650858544562551,1.4826699999999997
1163,0.79791,0.00792,0.11405,0.56344,6.656582174979558,1.4833200000000002
1164,0.79936,0.00789,0.11318,0.56351,6.662305805396565,1.48394
1165,0.80082,0.00785,0.11232,0.56355,6.6680294358135725,1.48454
1166,0.80228,0.00782,0.11147,0.56355,6.673753066230581,1.48512
1167,0.80374,0.00779,0.11063,0.56351,6.679476696647588,1.48567
1168,0.80521,0.00776,0.1098,0.56343,6.685200327064595,1.4861999999999997
1169,0.80667,0.00773,0.10897,0.56331,6.690923957481602,1.4866799999999998
1170,0.80814,0.0077,0.10816,0.56316,6.696647587898609,1.4871599999999998
1171,0.80962,0.00767,0.10735,0.56296,6.702371218315617,1.4875999999999998
1172,0.81109,0.00764,0.10655,0.56273,6.708094848732625,1.4880099999999998
1173,0.81257,0.00761,0.10576,0.56247,6.713818479149632,1.48841
1174,0.81405,0.00758,0.10497,0.56216,6.719542109566639,1.48876
1175,0.81554,0.00755,0.1042,0.56182,6.725265739983646,1.4891100000000002
1176,0.81703,0.00752,0.10343,0.56144,6.730989370400654,1.4894200000000004
1177,0.81852,0.00749,0.10267,0.56102,6.7367130008176614,1.4897000000000002
1178,0.82001,0.00746,0.10191,0.56057,6.742436631234669,1.4899499999999999
1179,0.82151,0.00743,0.10117,0.56007,6.748160261651676,1.4901799999999998
1180,0.823,0.0074,0.10043,0.55955,6.753883892068683,1.49038
1181,0.82451,0.00737,0.0997,0.55898,6.759607522485691,1.49056
1182,0.82601,0.00734,0.09897,0.55838,6.765331152902698,1.4907000000000001
1183,0.82752,0.00731,0.09826,0.55775,6.7710547833197055,1.49084
1184,0.82903,0.00728,0.09755,0.55707,6.776778413736713,1.49093
1185,0.83054,0.00725,0.09684,0.55637,6.78250204415372,1.491
1186,0.83206,0.00723,0.09615,0.55562,6.788225674570727,1.49106
1187,0.83358,0.0072,0.09546,0.55485,6.793949304987735,1.4910899999999998
1188,0.8351,0.00717,0.09478,0.55403,6.799672935404742,1.4910799999999997
1189,0.83662,0.00714,0.0941,0.55319,6.8053965658217495,1.49105
1190,0.83815,0.00712,0.09343,0.55231,6.811120196238757,1.49101
1191,0.83968,0.00709,0.09277,0.55139,6.816843826655764,1.49093
1192,0.84122,0.00706,0.09212,0.55045,6.822567457072772,1.49085
1193,0.84275,0.00703,0.09147,0.54947,6.828291087489779,1.49072
1194,0.84429,0.00701,0.09082,0.54845,6.834014717906786,1.49057
1195,0.84584,0.00698,0.09019,0.54741,6.8397383483237935,1.49042
1196,0.84738,0.00695,0.08956,0.54633,6.845461978740801,1.4902199999999999
1197,0.84893,0.00693,0.08893,0.54522,6.851185609157809,1.49001
1198,0.85048,0.0069,0.08831,0.54409,6.856909239574816,1.4897799999999999
1199,0.85204,0.00687,0.0877,0.54292,6.862632869991823,1.48953
1200,0.8536,0.00685,0.08709,0.54172,6.86835650040883,1.48926
1201,0.85516,0.00682,0.08649,0.54049,6.8740801308258375,1.48896
1202,0.85672,0.0068,0.0859,0.53923,6.8798037612428455,1.4886500000000003
1203,0.85829,0.00677,0.08531,0.53794,6.885527391659853,1.48831
1204,0.85986,0.00675,0.08472,0.53663,6.89125102207686,1.4879600000000002
1205,0.86143,0.00672,0.08414,0.53528,6.896974652493867,1.48757
1206,0.86301,0.00669,0.08357,0.53391,6.902698282910874,1.4871800000000002
1207,0.86459,0.00667,0.083,0.53251,6.908421913327882,1.4867700000000001
1208,0.86617,0.00664,0.08244,0.53109,6.9141455437448895,1.4863399999999998
1209,0.86775,0.00662,0.08188,0.52964,6.919869174161897,1.4858900000000002
1210,0.86934,0.0066,0.08133,0.52816,6.925592804578904,1.4854299999999998
1211,0.87093,0.00657,0.08078,0.52666,6.931316434995911,1.48494
1212,0.87253,0.00655,0.08024,0.52514,6.937040065412919,1.48446
1213,0.87413,0.00652,0.07971,0.52359,6.942763695829926,1.48395
1214,0.87573,0.0065,0.07918,0.52202,6.9484873262469335,1.48343
1215,0.87733,0.00647,0.07865,0.52042,6.954210956663941,1.4828700000000001
1216,0.87894,0.00645,0.07813,0.5188,6.959934587080948,1.48232
1217,0.88055,0.00643,0.07761,0.51716,6.965658217497956,1.48175
1218,0.88216,0.0064,0.0771,0.5155,6.971381847914963,1.48116
1219,0.88378,0.00638,0.07659,0.51382,6.97710547833197,1.4805700000000002
1220,0.8854,0.00636,0.07609,0.51211,6.9828291087489776,1.47996
1221,0.88702,0.00633,0.07559,0.51039,6.988552739165985,1.4793299999999998
1222,0.88865,0.00631,0.0751,0.50865,6.994276369582992,1.47871
1223,0.89028,0.00629,0.07461,0.50689,7.0,1.4780699999999998
1224,0.89191,0.00626,0.07412,0.50511,7.005723630417007,1.4774
1225,0.89355,0.00624,0.07364,0.50331,7.011447260834014,1.47674
1226,0.89519,0.00622,0.07317,0.50149,7.017170891251022,1.47607
1227,0.89683,0.0062,0.0727,0.49966,7.022894521668029,1.47539
1228,0.89847,0.00617,0.07223,0.49781,7.028618152085037,1.47468
1229,0.90012,0.00615,0.07177,0.49595,7.034341782502044,1.47399
1230,0.90177,0.00613,0.07131,0.49407,7.040065412919051,1.47328
1231,0.90343,0.00611,0.07085,0.49218,7.045789043336058,1.4725700000000002
1232,0.90509,0.00609,0.0704,0.49027,7.051512673753066,1.47185
1233,0.90675,0.00606,0.06996,0.48835,7.057236304170074,1.4711199999999998
1234,0.90841,0.00604,0.06951,0.48641,7.062959934587081,1.47037
1235,0.91008,0.00602,0.06907,0.48446,7.068683565004088,1.46963
1236,0.91175,0.006,0.06864,0.4825,7.074407195421095,1.4688899999999998
1237,0.91343,0.00598,0.06821,0.48053,7.080130825838102,1.4681499999999998
1238,0.91511,0.00596,0.06778,0.47854,7.0858544562551105,1.4673900000000002
1239,0.91679,0.00594,0.06736,0.47655,7.091578086672118,1.46664
1240,0.91847,0.00592,0.06694,0.47454,7.097301717089125,1.46587
1241,0.92016,0.00589,0.06652,0.47253,7.103025347506132,1.4651
1242,0.92185,0.00587,0.06611,0.4705,7.108748977923139,1.46433
1243,0.92354,0.00585,0.0657,0.46847,7.114472608340147,1.46356
1244,0.92524,0.00583,0.0653,0.46643,7.1201962387571545,1.4627999999999999
1245,0.92694,0.00581,0.0649,0.46438,7.125919869174162,1.46203
1246,0.92865,0.00579,0.0645,0.46232,7.131643499591169,1.4612600000000002
1247,0.93036,0.00577,0.0641,0.46026,7.137367130008176,1.46049
1248,0.93207,0.00575,0.06371,0.45818,7.143090760425184,1.45971
1249,0.93378,0.00573,0.06332,0.45611,7.148814390842191,1.4589400000000001
1250,0.9355,0.00571,0.06294,0.45402,7.1545380212591985,1.45817
1251,0.93722,0.00569,0.06256,0.45193,7.160261651676206,1.4573999999999998
1252,0.93895,0.00567,0.06218,0.44984,7.165985282093213,1.4566400000000002
1253,0.94067,0.00565,0.06181,0.44774,7.171708912510221,1.45587
1254,0.9424,0.00563,0.06144,0.44563,7.177432542927228,1.4551000000000003
1255,0.94414,0.00561,0.06107,0.44353,7.183156173344235,1.45435
1256,0.94588,0.00559,0.0607,0.44142,7.1888798037612425,1.45359
1257,0.94762,0.00557,0.06034,0.4393,7.19460343417825,1.45283
1258,0.94936,0.00556,0.05998,0.43719,7.200327064595257,1.4520899999999999
1259,0.95111,0.00554,0.05963,0.43507,7.206050695012265,1.45135
1260,0.95286,0.00552,0.05927,0.43294,7.211774325429272,1.45059
1261,0.95462,0.0055,0.05892,0.43082,7.217497955846279,1.44986
1262,0.95638,0.00548,0.05858,0.4287,7.2232215862632865,1.4491399999999999
1263,0.95814,0.00546,0.05823,0.42657,7.228945216680294,1.4484
1264,0.95991,0.00544,0.05789,0.42445,7.234668847097302,1.4476900000000001
1265,0.96168,0.00542,0.05755,0.42232,7.240392477514309,1.4469699999999999
1266,0.96345,0.00541,0.05722,0.4202,7.246116107931316,1.4462800000000002
1267,0.96522,0.00539,0.05689,0.41807,7.251839738348323,1.44557
1268,0.967,0.00537,0.05656,0.41595,7.2575633687653305,1.4448799999999997
1269,0.96879,0.00535,0.05623,0.41382,7.2632869991823386,1.4441900000000003
1270,0.97057,0.00533,0.0559,0.4117,7.269010629599346,1.4435000000000002
1271,0.97236,0.00532,0.05558,0.40958,7.274734260016353,1.44284
1272,0.97416,0.0053,0.05526,0.40746,7.28045789043336,1.44218
1273,0.97595,0.00528,0.05495,0.40534,7.286181520850367,1.44152
1274,0.97775,0.00526,0.05463,0.40323,7.291905151267375,1.4408699999999999
1275,0.97956,0.00525,0.05432,0.40112,7.297628781684383,1.44025
1276,0.98137,0.00523,0.05401,0.39901,7.30335241210139,1.4396200000000001
1277,0.98318,0.00521,0.05371,0.3969,7.309076042518397,1.4389999999999998
1278,0.98499,0.00519,0.0534,0.3948,7.314799672935404,1.4383800000000002
1279,0.98681,0.00518,0.0531,0.3927,7.320523303352412,1.4377900000000001
1280,0.98863,0.00516,0.0528,0.39061,7.326246933769419,1.4372
1281,0.99046,0.00514,0.0525,0.38851,7.331970564186427,1.4366100000000002
1282,0.99229,0.00512,0.05221,0.38643,7.337694194603434,1.4360499999999998
1283,0.99412,0.00511,0.05192,0.38435,7.343417825020441,1.4355
1284,0.99596,0.00509,0.05163,0.38227,7.349141455437449,1.43495
1285,0.99779,0.00507,0.05134,0.3802,7.354865085854456,1.4344
1286,0.99964,0.00506,0.05106,0.37813,7.360588716271463,1.43389
1287,1.00148,0.00504,0.05078,0.37607,7.366312346688471,1.43337
1288,1.00334,0.00502,0.05049,0.37402,7.372035977105478,1.4328699999999999
1289,1.00519,0.00501,0.05022,0.37197,7.377759607522485,1.43239
1290,1.00705,0.00499,0.04994,0.36992,7.383483237939493,1.4318999999999997
1291,1.00891,0.00498,0.04967,0.36788,7.3892068683565,1.43144
1292,1.01077,0.00496,0.0494,0.36585,7.394930498773507,1.4309800000000001
1293,1.01264,0.00494,0.04913,0.36383,7.400654129190515,1.4305399999999997
1294,1.01451,0.00493,0.04886,0.36181,7.406377759607522,1.4301100000000002
1295,1.01639,0.00491,0.04859,0.3598,7.41210139002453,1.42969
1296,1.01827,0.0049,0.04833,0.35779,7.417825020441537,1.42929
1297,1.02015,0.00488,0.04807,0.3558,7.423548650858544,1.4289
1298,1.02204,0.00486,0.04781,0.35381,7.429272281275551,1.4285199999999998
1299,1.02393,0.00485,0.04755,0.35182,7.434995911692559,1.4281500000000003
1300,1.02582,0.00483,0.0473,0.34985,7.440719542109567,1.4278
1301,1.02772,0.00482,0.04704,0.34788,7.446443172526574,1.42746
1302,1.02962,0.0048,0.04679,0.34592,7.452166802943581,1.42713
1303,1.03153,0.00479,0.04654,0.34397,7.457890433360588,1.42683
1304,1.03344,0.00477,0.0463,0.34202,7.463614063777595,1.4265299999999999
1305,1.03535,0.00476,0.04605,0.34009,7.4693376941946035,1.42625
1306,1.03726,0.00474,0.04581,0.33816,7.475061324611611,1.42597
1307,1.03918,0.00473,0.04557,0.33624,7.480784955028618,1.42572
1308,1.04111,0.00471,0.04533,0.33433,7.486508585445625,1.42548
1309,1.04303,0.0047,0.04509,0.33242,7.492232215862632,1.4252399999999998
1310,1.04497,0.00468,0.04485,0.33053,7.49795584627964,1.4250299999999998
1311,1.0469,0.00467,0.04462,0.32864,7.5036794766966475,1.42483
1312,1.04884,0.00465,0.04439,0.32676,7.509403107113655,1.42464
1313,1.05078,0.00464,0.04415,0.32489,7.515126737530662,1.42446
1314,1.05273,0.00462,0.04393,0.32303,7.520850367947669,1.42431
1315,1.05468,0.00461,0.0437,0.32118,7.526573998364677,1.4241700000000002
1316,1.05663,0.00459,0.04347,0.31934,7.532297628781684,1.42403
1317,1.05859,0.00458,0.04325,0.31751,7.5380212591986915,1.42393
1318,1.06055,0.00457,0.04303,0.31568,7.543744889615699,1.4238300000000002
1319,1.06251,0.00455,0.04281,0.31387,7.549468520032706,1.42374
1320,1.06448,0.00454,0.04259,0.31206,7.555192150449714,1.4236700000000002
1321,1.06645,0.00452,0.04237,0.31026,7.560915780866721,1.4235999999999998
1322,1.06843,0.00451,0.04215,0.30847,7.566639411283728,1.42356
1323,1.07041,0.0045,0.04194,0.30669,7.5723630417007355,1.42354
1324,1.07239,0.00448,0.04173,0.30492,7.578086672117743,1.4235200000000001
1325,1.07438,0.00447,0.04151,0.30316,7.58381030253475,1.42352
1326,1.07637,0.00445,0.0413,0.30141,7.589533932951758,1.42353
1327,1.07836,0.00444,0.0411,0.29967,7.595257563368765,1.42357
1328,1.08036,0.00443,0.04089,0.29794,7.600981193785772,1.4236199999999999
1329,1.08237,0.00441,0.04069,0.29622,7.6067048242027795,1.4236900000000001
1330,1.08437,0.0044,0.04048,0.2945,7.612428454619787,1.42375
1331,1.08638,0.00439,0.04028,0.2928,7.618152085036795,1.42385
1332,1.0884,0.00437,0.04008,0.2911,7.623875715453802,1.42395
1333,1.09041,0.00436,0.03988,0.28942,7.629599345870809,1.4240700000000002
1334,1.09243,0.00435,0.03968,0.28774,7.635322976287816,1.4242000000000001
1335,1.09446,0.00433,0.03949,0.28608,7.6410466067048235,1.4243599999999998
1336,1.09649,0.00432,0.03929,0.28442,7.646770237121832,1.4245199999999998
1337,1.09852,0.00431,0.0391,0.28277,7.652493867538839,1.4247
1338,1.10056,0.00429,0.03891,0.28114,7.658217497955846,1.4249
1339,1.1026,0.00428,0.03871,0.27951,7.663941128372853,1.4251000000000003
1340,1.10464,0.00427,0.03853,0.27789,7.66966475878986,1.42533
1341,1.10669,0.00426,0.03834,0.27628,7.675388389206868,1.42557
1342,1.10874,0.00424,0.03815,0.27468,7.681112019623876,1.42581
1343,1.1108,0.00423,0.03796,0.27309,7.686835650040883,1.4260800000000002
1344,1.11286,0.00422,0.03778,0.27151,7.69255928045789,1.42637
1345,1.11492,0.0042,0.0376,0.26994,7.698282910874897,1.4266599999999998
1346,1.11699,0.00419,0.03742,0.26838,7.704006541291905,1.42698
1347,1.11906,0.00418,0.03724,0.26683,7.709730171708912,1.42731
1348,1.12114,0.00417,0.03706,0.26528,7.71545380212592,1.4276499999999999
1349,1.12322,0.00415,0.03688,0.26375,7.721177432542927,1.4280000000000002
1350,1.1253,0.00414,0.0367,0.26223,7.726901062959934,1.4283700000000001
1351,1.12739,0.00413,0.03653,0.26071,7.732624693376942,1.42876
1352,1.12948,0.00412,0.03635,0.25921,7.738348323793949,1.42916
1353,1.13157,0.00411,0.03618,0.25771,7.744071954210956,1.42957
1354,1.13367,0.00409,0.03601,0.25622,7.749795584627964,1.4299899999999997
1355,1.13577,0.00408,0.03584,0.25475,7.755519215044971,1.43044
1356,1.13788,0.00407,0.03567,0.25328,7.761242845461979,1.4308999999999998
1357,1.13999,0.00406,0.0355,0.25182,7.766966475878986,1.4313700000000003
1358,1.1421,0.00405,0.03533,0.25037,7.772690106295993,1.4318499999999996
1359,1.14422,0.00403,0.03517,0.24893,7.778413736713,1.43235
1360,1.14634,0.00402,0.035,0.2475,7.784137367130008,1.4328599999999998
1361,1.14847,0.00401,0.03484,0.24607,7.789860997547015,1.4333900000000002
1362,1.1506,0.004,0.03468,0.24466,7.795584627964023,1.43394
1363,1.15273,0.00399,0.03452,0.24326,7.80130825838103,1.4345
1364,1.15487,0.00397,0.03436,0.24186,7.807031888798037,1.43506
1365,1.15701,0.00396,0.0342,0.24048,7.812755519215044,1.4356500000000003
1366,1.15915,0.00395,0.03404,0.2391,7.818479149632052,1.4362399999999997
1367,1.1613,0.00394,0.03388,0.23773,7.82420278004906,1.4368500000000002
1368,1.16346,0.00393,0.03373,0.23637,7.829926410466067,1.4374899999999997
1369,1.16561,0.00392,0.03357,0.23502,7.835650040883074,1.43812
